filename,label,path,text
audio_147,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_147.wav," My favorite place to visit is Colorado. For me, this involves a car trip of several days traveling across the United States, which is part of the experience, I would say, is just getting there. And once you arrive, you can immediately tell from the air quality how nice it is to be there and how beautiful the nature is. And all along the drive, heading to Colorado, there are towering mountains on either side."
audio_350,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_350.wav, my favorite holiday destination would be malaysia cause there is a nice place delicious and friendly people it is famous for the klcc high building it is very high and awesome since my hobby is taking photographs so there is a good place to practice boosting and enhance my skills there is not only klcc but also famous for their delicious food such as kachang satay it is a small
audio_87,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_87.wav," Hello, good evening, everybody. Good evening. Good evening. Hi. Hi, Tim. Good evening. Good evening. Good evening."
audio_1_2,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_1_2.wav, people in the market are selling fish in the morning and a lot of meat because people go there to buy food for their restaurants before they start to cook they go there to collect the products they need you can hear a lot of people shouting
audio_210,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_210.wav, on every sunday near my house there is a there is a crowded market because in that market they sell vegetables uh meat fish and chicken the in the crowded market it is very difficult to difficult to carry anything or in by walk also we we are not able to walk in sometimes because there is a lot of crowd and no one cares about
audio_77_2,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_77_2.wav," The topic is describe your stay at a resort. So when I have reached the resort with my family, it was during the summer. So it's very hot and sweaty. But after reaching the resort, the weather is so pleasant because of its beautiful ambience around and the food they served is truly lovable."
audio_348,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_348.wav, okay so in my personal opinion there is when we can go to the airport and we can spend time in the place when we wearing for our flight that depends what flight do you choose because there are our own flight for to when you go and will you come back to your house so
audio_355,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_355.wav," My favorite hobby is listening to songs. Of course, mobile and earphones are very mandatory for listening music. Whenever I feel sad, low or happy, I like to listen songs. It depends on my mood. When I am happy, I listen to the like rap songs and many different enjoying songs. And when it comes to my sad mood, I listen hard record song."
audio_341,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_341.wav, so yeah there is some favorite activities i do whenever i become creative so one of them are literally like i like to study books or different books and watching some of these like series and as per the there are many tools i use when i need to use in my hobby like i use some laptop
audio_184,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_184.wav, the scene of an airport first you enter the airport and the first thing you see is the check-in and the shops after you do the check-in right you go through the security check where international police will check your belongings and then you can go you can pass through security and go through the gates once once you're boarding
audio_327,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_327.wav," My goal was to become a software engineer. This is my lifetime goal because this makes me inspired by Sudha Murti, which is the founder of InfoSys. She makes me very inspiring, like she's way of teaching and motivated the same place and how to deal with families and along with the colleagues."
audio_290,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_290.wav, so the school playground has a lot of children in it it has a a big red slide also a colorful merry-go-round where children can play in it it also has monkey bars they're also colorful you know different colors like yellow blue red and it has a very big green area
audio_286,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_286.wav, the description of the scene of a flood I can imagine that it's a lot of trash stuck somewhere because we don't put the garbage on its place and we should avoid this we have to put the trash on his place so we don't get floods during rainy
audio_308,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_308.wav, The best day in our life was when my brother is talking to me after three years. It's a wonderful day in my life because we are living at the same home but we don't talk to each other.
audio_130,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_130.wav," The resort I visit was very nice. I went there with my families and the service are very good. The employees are very helpful. I would recommend my colleagues also to visit the resort. There are many places where we can visit and the food, the areas are very clean and satisfied. It is very good and it is very helpful."
audio_39,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_39.wav, Yesterday I went to the crowded market of Delhi which is Sarojini Nagar market. I went there through metro and I switched two metros between there. Then I reached Sarojini Nagar market. This is very crowded area. This market is very crowded and the clothes and other
audio_12,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_12.wav," I was staying at the Long Pool Resort here in Chihuahua, Mexico and they have really nice views. There's lots of people staying from around the world and they have great food and breakfast. There is a lot of great weather and they have pretty big rooms. They have nice lining and as well they have carpet on the floors. People here are really happy with the service."
audio_276,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_276.wav," Yeah, that was when I was child, you know, I was 12 years old. That was in Cucuta because I was born there. You know, I am a Colombian citizen. So every day we have like 30 minutes or one hour to have breakfast, to have lunch. So we enjoy that time with some friends. We hang out with, you know, with the friends from the school. And that was funny because we have like, you know, like several time to share, you know,"
audio_186,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_186.wav, for me my favorite place to visit is Hyderabad because Hyderabad is a capital capital town for the Telangana which was consists of forts of Nizam which was built by Nizam and it has and Charmina which was beautiful to watch and the local food I wish to eat the local food
audio_229,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_229.wav, my favorite hobby is cricket i like every i like to play i like very i like to play cricket with my friends and with my friends only i i usually to play cricket in my childhood days when it is about 10 standard up instead only nowadays i didn't went to ground to play cricket because all my friends are very busy with their academics and all other things and i enjoy very most to play because it have very
audio_113,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_113.wav, My favorite place to visit is Tagaytay. It is a popular tourist destination and also Tagaytay is very refreshing and enjoyable to stay to have a staycation there
audio_180,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_180.wav," My favorite hobby is watching TV. Whenever I have free time, I love watching television. It never obstructs my studies. Hobbies help us to expand our knowledge and it teaches us several things. First, I like to finish all my school homework and then start watching TV. This lightness, my mood and sparks up the excitement inside me as it increases my curiosity about the world."
audio_297,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_297.wav, um so um my goal i actually have a few goals in life one of which is to be successful very very successful career-wise financially and hard-wise and that is cause i want to um be really really philanthropic yes
audio_275,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_275.wav, So the playground in my mind has a sand floor. It's in front of the school and it's very colourful. It's got lots of different play areas. It's got trees lined around it. The children are playing tad or hide and seek or climbing on the climb.
audio_266,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_266.wav," My hobby is watching movies. I like my hobby because it helps me get lost in a different world and I learn new things from watching movies, especially detective movies. I prefer to watch movies alone because that way I do not get distracted and"
audio_118,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_118.wav," There were many children who played. There were trees because it was a rural place. It was made of deer. Then the government came and was able to fix it. But there were many children or teachers played with us. There were many swims. On the swims, I played with my brother. Since my brother studied everything with me."
audio_58_2,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_58_2.wav," Well, if we talk about a school playground, it's really common to see kids running from everywhere. Well, I used to play the Anda. It's a play that you touch another person, and the other person comes to follow us to touch others. Also, you can see the kids playing football."
audio_284,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_284.wav," School playground is made for children. There are many children in this playground. Some are playing cricket, some are playing football and some are playing volleyball. The different type of children, they are interested in different type of games. There was a games teacher or PT instructor also have in this playground and they instruct"
audio_181_2,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_181_2.wav, My favorite hobby is to irritate my best friend because it gives lots of thrill and enjoyment to me. It is a time pass. We both also enjoyed. We got some memories. We almost want to spend more time. It is my favorite hobby.
audio_279_2,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_279_2.wav, my favorite hobby is drawing and i love to draw the pictures and i enjoyed the lot when i was drawing and i'll use some tools to draw and tools are like pencil eraser scale and colors and something like cotton to
audio_371,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_371.wav," So the playground is fenced off, bordering the school. I can hear teachers playing. Excuse me. I can hear teachers sort of talking amongst themselves while the students are playing. Students are very loud, rambunctious. They can be playing tag, going through the jungle gym, what have you. Sliding down the slide, you know, trying their best to relax after."
audio_368,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_368.wav, my favorite holiday destination would be goa because goa is one of the best place and cheapest place where we can travel where we can travel most of the people travel and where we have so many beaches where we have we can relax ourselves and we can feel very pleasant there so goa is one of the best i want to have a beautiful chill out place where we can easily easily chill out
audio_165,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_165.wav," School playground is where the students play in the school. This playground has a comfortable surroundings for the students. There are building important life skills that will eventually help children become effective thinkers, leaders, and collaborators."
audio_259,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_259.wav," Now I am describing the place. Imagine standing on the edge of pristine white sandy beach with turquoise water stretching out as far as the eye can see. This is Serenity Cove, a hidden paradise."
audio_137,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_137.wav, my um i love one place that is beach in beach uh we are enjoy a lot and in this my favorite dish is like panipuri and gopi
audio_155,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_155.wav," The river had swollen beyond its banks, transforming the once peaceful town into a chaotic expanse of water. Streets were submerged with only the rooftops of houses and the top of trees peaking above the murky floodwaters. Cars floated a mystery bobbling like coax in the rentless current. Residents clung to makeshift rafts or waded through waste-deep water."
audio_200,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_200.wav, my stair resort was on my honeymoon trip i went there with my wife and the destination was in anital so the destination trip started via cab which was picked up from my home place only then we stopped at many places for having a breakfast then we stopped at very sightseeing spots for clicking photographs then we entered the resort and you know resort name was event resort it had a swimming pool it
audio_198,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_198.wav, my first my most about my most enjoying hobby is the watching the kit kit because i like the kit kit very much kit kit is the power popular sports trade in many countries particularly in a particularly in england australia india because i love my country so i like watching to the kit kit because i because i like to watch the ipl because it is from many inspiration so i will watch we can also get the can also get the motivations and also motivation from
audio_369_2,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_369_2.wav, my favorite sports and cricket my favorite sports and cricket we have a lot we have a lot of famous to cricket and sports we will be too great that many people who have the centuries and cricket to be well played and energetic and fully energy and healthy so many so many programs we have the conduct all about the cricket and cricket watching to this world cup and so many because
audio_3,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_3.wav," A flood, it is natural disaster. It's something that might happen because of no reason. Hopefully nowadays we do have a lot of technology that let us know when something might happen so we can be prepared. But it is also a bad thing because it causes a lot of death when it goes to somewhere where they're not prepared for it. So it is actually a very important topic to take care of."
audio_233,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_233.wav, The school playground is a fun place. Kids run and play there. They laugh and shout. Some climb on the tall things. Others slide down fast. There are swings that go high up. Kids talk and share secrets. It's like busy behave with lot of noises and happy faces. The grass is green and soft.
audio_205,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_205.wav," My hobby is to enjoy every moment of the life. Whatever it may be. It may be the sad, happy or something else. Every moment is precious for us. So we need to enjoy every moment in our life. Whatever it may be the result. We should not think on result. We should think on process. How the process is going."
audio_116,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_116.wav, i'm currently at the airport basically at the entrance and then when i entered the gates i went directly to the main door as i entered the main door i can see all the people that's running to and fro there are also kids roaming around everyone is just too busy with their own stuff there are people everywhere that has baggage with them and when
audio_356,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_356.wav, actually the most i use it to enjoy is like practicing coding i really like the coding because that gives you some much confidence in you like you can do it and you can be able to think and give the answer and give the solution in a most appropriate way coding is my best hobby i used to spend so much amount of time on that
audio_245,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_245.wav, my favorite hobby is listening music i really enjoy this hobby a lot it's my favorite because it gives me a pleasure mind whenever i get stressed or about i feel tension about anything it really give me a peace of mind and i also use some kind of tools for this i use star maker app to improve my
audio_27,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_27.wav," My favorite hobby is reading. When I need, I get time. I get lost into different worlds and stories. I pick up books which are very interesting and sometimes when I get bored, I also read books and I read adventurous books, some puzzles and details."
audio_121,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_121.wav," So, my favorite hobby is doing yoga and meditation. It gives me free of my space and it gives me relaxation. And doing yoga, there are many benefits and the most about my hobby is I'll do these yoga in the morning and also as well."
audio_234_2,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_234_2.wav, well the scene of an airport depends a lot of the country most of the times it's a very organized environment with a lot of security and also sometimes can be a little bit chaotic because of the people that arrive that arrive there like all day every single day of the year and there is also a lot of fast food when you can go and grab a drink
audio_225,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_225.wav, i can tell you that many people enjoy their hobbies and i enjoy the most about my hobby is sense of fulfillment luxation and to express creativity or
audio_322,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_322.wav, My favorite place is Manman Bandala where the goddess Hanuman is there. It's traveling from across the villages and reaching the destination up of the hill.
audio_273,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_273.wav, My topic about what makes this day special. Every day is normal day but this day was somewhat special because of I traveled with my friend from Tirpati to Anandapur and I went to her house and by walk from railway station and I believe that was a good part in this day because we talked about many things and about
audio_323,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_323.wav, My hobby is to watch movies and listen to the music and I mostly I used to listen this music which are very melodious and I like to listen the melodious songs very much and I never try to sing a songs because my voice is not that much good and my hobby is to read books also and watch
audio_351,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_351.wav," Hey, I'm Trippan. Hey, I'm Skull Chopper. Thanks for this question. The nicest thing about myself or should I say my hobby is that I'm a really relaxed person both inside and outside. I'm a cool person."
audio_247,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_247.wav, my favorite place to visit is srinagar because it was in the top of the north india my journey could be like this i am going by train to jammu after that we are going to have a car by which we reach srinagar by using car by using car we are uh we are able to see the natural beauty of the
audio_128,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_128.wav," Hello, it was a while seeing the school playground is bringing back the memories of my school days. When I was a kid, I used to play the school playground with my friends and my childhood friends. Isn't it a wonderful feeling? I cannot express the feelings of us grateful I am to play playground. Each time we went to the ground play lots of games like cricket, football, ice and water, everything. It's a wonderful feeling."
audio_75,4.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_75.wav," The best day of my life was when I graduated from high school. It was a day filled with excitement, pride, and celebration. I wore my cap and gown and walked across the stage and received my diploma with a huge smile on my face. My family and friends cheered for me, and I felt a sense of my accomplishment for all of my hard work."
audio_330,4.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_330.wav," My most favorite hobby of all times is dancing. Any kind of dancing, but particularly I've been a contemporary dancer for, I don't know, 15 years of my life. But I also like dancing Zumba or Salsa. That's very energizing. What I love the most is actually my mood improvement."
audio_30,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_30.wav," A favorite place for me to visit is Seoul, South Korea. I've been there many times, but I never get bored of it. I love to go there, especially in the spring or autumn when the weather is just perfect, not too hot and not too cold. When I go, I really like to go to various cafes."
audio_84,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_84.wav," For me, what I saw in the TV, in the television, what we saw in the station is really like there's many people wanting to go home or go to work or go to school. But it's kind of hard."
audio_338,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_338.wav," My school has a big playground. It has a huge boundary wall. We play all types of games in the playground. We play volleyball, hockey, football, cricket and basketball. Our school principal encourages all the students to play one or the other game. We have very strong teams of the players. They practice different games in the playground. Various matches are held on this playground. The pretty instructor of our school view training in the playground."
audio_108,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_108.wav," So my goal in life is just to help people as best as I can and just try to make the world a better place. The challenges that I would have to face are just making sure that I do a really good job when it comes to helping other people because helping other people can be a difficult challenge, especially since some people deal with issues that take a lot of work to overcome."
audio_334,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_334.wav, okay my favorite hobby i have um several hobbies um i hike i also um watch movies and i hate video games but my favorite hobby is hiking i love hiking with my friends of course they help you to go far
audio_134,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_134.wav, well there was a time in in my in holiday destination in our house christmas because um we spend time my family my friends my cousin or other niece um we're celebrating every christmas yearly and that is the most memorable um my favorite holiday destination in our in our house i hope right now 2024 will be having
audio_298,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_298.wav, wait so um the school playground it has some um the playground looks like a place where children can interact and play around and also um there are some instruments there like some bungee jumps bouncing castle and the rest and
audio_45,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_45.wav, i was going to go in the crowded market but there was a lot of people who was going to buy their stuffs and the market is so very very dirty and and so and so smelly the mark then i'll go with my cousin in the market in the crowded market and she say no but
audio_315_2,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_315_2.wav, okay my stay was quiet fun and comfortable the resort was actually really great the rooms were very beautiful the decoration all according to the theme of the resort that it was nature the rooms were very comfortable the team the working team they were all very very kind
audio_66,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_66.wav, Jaipur is a beautiful city and it a beautiful culture also and Jaipur have a good architecture and good architecture by good architecture in their buildings and constructions they will provided such good environment to for the visitors and tourism for and it is and Jaipur is well developed a holiday for tourism or local tourism city I think this is a
audio_86,1.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_86.wav," A crowded market often means more opportunity, not less opportunity. First, if a market crowded, it means that there is plenty of demand. There are loads of people who want to buy."
audio_243,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_243.wav, My favorite place is Tirupati. I used to travel in time to reach the Tirupati from my boarding point. And the journey is very awesome and also I enjoyed a lot in that journey. The local food of Tirupati is I like kova there. And one thing special about Tirupati is the hundi of Tirupati temple.
audio_187,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_187.wav, hi i'm here to discuss about my favorite hobby my favorite hobby is to listen music i enjoy by listening music very much i listen to music when whenever it is possible for the situations and it is not to be time viable and
audio_160,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_160.wav," When I was a kid, I liked to go with my friends to the store and purchase some food, some snacks to chill a little bit in the playground. I remember that we played football a lot and other games like basketball and"
audio_13,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_13.wav, Football is a globally popular sport played between two teams of 11 players on a regular field with a goal at each end. The objective is a score to by getting a ball into an opposition team. Goals using any part of the body expect hands or arms.
audio_36,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_36.wav, my favorite holiday is summer because destination in the boracay it is the capital of the state and i visited it along with my friends in summer and before arrival to the beautiful boracay i reserved the hotel through at sur operation company and so that we can enjoy the destination and we've been there and i like a summer because oh it's not
audio_29,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_29.wav," My favorite place to visit is the view. I love to visit the view because of different kinds of animals. I get to see there. The rabbits, the horses, all the animals, different kinds of animals, wildlife, even domestic animals. The lions, the cats, the dogs, the monkeys."
audio_171,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_171.wav," My favorite hobby is to fly a kite. The tools that I need is a kite winder, a kite, and wind. I enjoy practicing my hobby on my own. What I enjoy most about the hobby is the feeling of freedom."
audio_143,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_143.wav, My favorite place to visit is our province which is Bicol and I love Chabali. I love going to Bicol because there's a local foods or dishes that which I love to eat there. I can eat seafoods there that we can get from a sea.
audio_326,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_326.wav," Goa. My favorite holiday destination could be Goa because there is a nice place, delicious food and friendly people in Goa. It's famous for the beach. It has a very high and awesome. Since my hobby is taking photography, so there is a good place to take my pictures, boosting and hints my skills."
audio_278,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_278.wav, My favorite place is Sri Kala Hospital. The journey or travel experience is very good and that places you can never forget that food is dosa. It is very delicious and good.
audio_222,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_222.wav, my favorite place to visit is my local cinema um it is close to my house so i don't um take any vehicle there i walk there i order um a popcorn and whatever drink i need and then i sit and watch
audio_96,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_96.wav," Greetings. I am about to describe my favorite hobby. My hobby is to read books. What is the thing that I enjoy most about my hobby is because when reading books, it gives you a peace of mind and it also gives you a lot of knowledge. You can learn a lot of vocabulary from what you learn and you can also use it in your daily life. There are certain tools that I use in order to read."
audio_52,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_52.wav, staying in resorts in a great way to relax and enjoy a vacation first booking reserve your room early especially during busy time look for a special tools second amenities resorts offer things like pools spas gym and restaurant third dining resorts often have different restaurants some offer meal plans so you can pay for food in
audio_241,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_241.wav, My favorite sport is cricket. I started watching cricket since 2003. My favorite cricketer is Virat Kohli. He is playing cricket very well. I like cricket because I like to play cricket and I like to watch cricket. So there is a bat and a ball. So there is a batsman and a baller.
audio_306,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_306.wav, The airport is buzzing with activity as people screw around lugging suitcases and looking at departure boats So when I was on a airport I saw a mother was running towards his son with a Sandal in his hand as maybe she was very angry with him. So she started beating him and
audio_312,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_312.wav, Flood is a natural phenomenon that occurs due to various geological processes. It is one of the most dangerous and natural calamities that can cause lethal damage. The main reason for flooding is excessive rainfalls.
audio_179,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_179.wav, the best day in my life is the first time when i went to college the first day of my college i entered to the college after completing my schooling the subject i have chosen is completely opposite to my wish because i liked studying medicine but i haven't performed my entrance well so i got only i got to study engineering
audio_42,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_42.wav, today my choppy cowboy is about disrupt my favorite hobby my favorite hobby is playing chinese checkers it is a game which give me the knowledge of thinking ways because it is like having a star on the board the one it needs two uh at most it needs two players to play with my hobby is uh is according to
audio_318,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_318.wav, well first of all to describe my stay in a resort i need to mention that i was in santa marta the hotel was so so clean and the staff was very patient with every concern i had during my during my stands also the food was amazing because they had four different restaurants for different countries it was italian mexican
audio_207,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_207.wav, the playground looks like a beautiful magical book where you can have all the fun and activities you have the sandbox which everyone is there playing and doing some sand castles and playing with their trucks imaginary work carrying on the sand and it sounds amazing actually i enjoy a lot meeting other students from
audio_283,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_283.wav, well when i was a child i remember i went to the kindergarten and i liked the playground i remember there are a lot kids a lot well the teacher and just enjoy your life you didn't think in other
audio_255,2.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_255.wav, I have seen a flood in the year of 2005 in my hometown which is West Gangol and the city is Musidabad so in the flood when I saw like so many people are harassed by the flood and there was like government provided food to the
audio_339,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_339.wav," Yeah, first journey or travel experience means I travel, I will journey or go to Bombay. It's a very good place. Here there are some historical places out there to see. It is a very wonderful place. The historical places are like some villages, etc. out there."
audio_5,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_5.wav," They usually are divided in sections like the section where you can find the slides, the swings, the seesaw, the monkey bar, and maybe a sandbox. And there is also another section where you can play football and basketball. I think the playground, it is a place where you can rest, you can laugh, you can scream, you can run. And it is a place to be free from classes, just enjoying big kids for a while."
audio_257,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_257.wav, what do you enjoy the most about your hobby i enjoy uh enjoy playing sports that is my favorite hobby uh playing gives me uh happiness and it is pleasure are there any tools that you need to use for your hobby uh the tools which i use to perform a hobby is uh
audio_366,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_366.wav," A flood happens when there is too much water. This can come from heavy rain, rivers overflowing or big waves from the sea. The waters cover the land, roads and houses and this is very dangerous. It can be super risky because it can wash anything."
audio_101,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_101.wav, yes the best day of my life uh was it there i graduated from the university bachelor's degree in engineering i was so so happy um even this day i didn't come uh i wouldn't have been happy uh the the experience i i would have if i didn't have this um experience i would feel
audio_227,5.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_227.wav, My favourite place to visit are the beaches in Cornwall in the United Kingdom. It's actually where I grew up but I no longer live there so now I really enjoy visiting Cornwall as a tourist. You have to take a long car journey from where I live to get there with some beautiful sights of the English countryside along the way. My favourite food to eat in Cornwall is Cornish pasties
audio_115_2,4.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_115_2.wav," I truly want to have one life goal, and that is not to die poor. While people may say that money does not buy happiness, or cannot buy happiness, money can essentially buy, or at the very least, take care of a lot of life's issues, and set issues with being down on your happiness. As such, I made it my goal in life to essentially accumulate as much wealth as possible."
audio_214,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_214.wav," A crowded market is a situation where there is a lot of competition between companies selling similar products or services. In a crowd market, it's important to find a way to stand out from other products. This can be done by highlighting a unique experience."
audio_172,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_172.wav," My favorite holiday destination is spending time at Goa. Goa is my favorite holiday destination because I love beaches and there are many beaches in Goa. Apart from beaches, I love the churches which are there at Goa because they give me peace."
audio_99,3.5,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_99.wav, in the bestling market a symphony of voices fills the air as windows shoppers view through narrow aisles their eyes scan scanning colorful displays of fruits vegetables and species the aroma of fleshly baked bread mingles with the scent of exotic herbs
audio_293,2.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_293.wav, i haven't a goal but it's not i'm not ready to tell anybody like a flaw because it's going to be achieved and then to make them sure that i have achieved the goal what i dream of myself so let i keep my goal aside but i have a goal to travel world too and it's my dream and goal and my much more admire to keep it efforts in that so i'm ready to
audio_216,3.0,/kaggle/input/shl-intern-hiring-assessment-2025/dataset/audios/train/audio_216.wav, the most my hobby is listening music i enjoyed a lot during my listening music i use my mobile for listening i don't use anything for new listening music i have lots of a lot of songs in my mobile using spotify and my geo app for listening music
